cell,time,x,y,z,size,mother
ABprapaap,106,93.25482688229579,78.08748439265116,6.072018550448895,38,ABprapaa
ABprapaap,107,86.25482688229579,80.08748439265116,5.272018550448895,39,ABprapaa
ABprapaap,108,91.25482688229579,83.08748439265116,5.072018550448895,38,ABprapaa
ABprapaap,109,73.25482688229579,78.08748439265116,4.372018550448896,38,ABprapaa
ABprapaap,110,78.25482688229579,77.08748439265116,5.172018550448897,37,ABprapaa
ABprapaap,111,86.25482688229579,82.08748439265116,4.372018550448896,36,ABprapaa
ABprapaap,112,82.25482688229579,84.08748439265116,4.172018550448897,35,ABprapaa
ABprapaap,113,87.25482688229579,84.08748439265116,4.072018550448895,35,ABprapaa
ABprapaap,114,83.25482688229579,84.08748439265116,4.172018550448897,35,ABprapaa
ABprapaap,115,89.25482688229579,80.08748439265116,4.172018550448897,34,ABprapaa
ABprapaap,116,77.25482688229579,77.08748439265116,4.072018550448895,31,ABprapaa
ABprapaap,117,77.25482688229579,80.08748439265116,3.372018550448896,34,ABprapaa
ABprapaap,118,84.25482688229579,82.08748439265116,3.2720185504488946,34,ABprapaa
ABprapaap,119,90.25482688229579,79.08748439265116,3.2720185504488946,34,ABprapaa
ABprapaap,120,82.25482688229579,83.08748439265116,3.0720185504488953,30,ABprapaa
ABprapaap,121,84.25482688229579,77.08748439265116,4.072018550448895,30,ABprapaa
ABprapaap,122,82.25482688229579,73.08748439265116,2.472018550448894,34,ABprapaa
ABprapaapa,123,57.25482688229579,73.08748439265116,3.0720185504488953,30,ABprapaap
ABprapaapa,124,52.25482688229579,78.08748439265116,3.372018550448896,32,ABprapaap
ABprapaapa,125,60.25482688229579,87.08748439265116,4.072018550448895,32,ABprapaap
ABprapaapa,126,59.25482688229579,89.08748439265116,2.2720185504488946,26,ABprapaap
ABprapaapa,127,61.25482688229579,95.08748439265116,2.972018550448894,30,ABprapaap
ABprapaapa,128,63.25482688229579,94.08748439265116,2.972018550448894,30,ABprapaap
ABprapaapa,129,68.25482688229579,96.08748439265116,3.0720185504488953,30,ABprapaap
ABprapaapa,130,71.25482688229579,99.08748439265116,3.0720185504488953,30,ABprapaap
ABprapaapa,131,75.25482688229579,98.08748439265116,2.972018550448894,30,ABprapaap
ABprapaapa,132,75.25482688229579,98.08748439265116,3.1720185504488967,30,ABprapaap
ABprapaapa,133,77.25482688229579,98.08748439265116,3.1720185504488967,30,ABprapaap
ABprapaapa,134,80.25482688229579,96.08748439265116,3.472018550448894,31,ABprapaap
ABprapaapa,135,81.25482688229579,94.08748439265116,4.072018550448895,30,ABprapaap
ABprapaapp,123,100.25482688229579,76.08748439265116,2.972018550448894,30,ABprapaap
ABprapaapp,124,99.25482688229579,87.08748439265116,2.972018550448894,30,ABprapaap
ABprapaapp,125,103.25482688229579,86.08748439265116,2.1720185504488967,30,ABprapaap
ABprapaapp,126,102.25482688229579,83.08748439265116,2.1720185504488967,32,ABprapaap
ABprapaapp,127,101.25482688229579,88.08748439265116,1.4720185504488938,32,ABprapaap
ABprapaapp,128,102.25482688229579,90.08748439265116,1.372018550448896,32,ABprapaap
ABprapaapp,129,106.25482688229579,89.08748439265116,1.372018550448896,34,ABprapaap
ABprapaapp,130,107.25482688229579,95.08748439265116,1.1720185504488967,34,ABprapaap
ABprapaapp,131,111.25482688229579,91.08748439265116,1.1720185504488967,32,ABprapaap
ABprapaapp,132,108.25482688229579,87.08748439265116,1.2720185504488946,34,ABprapaap
ABprapaapp,133,110.25482688229579,88.08748439265116,0.5720185504488953,32,ABprapaap
ABprapaapp,134,108.25482688229579,89.08748439265116,1.1720185504488967,31,ABprapaap
ABprapaapp,135,110.25482688229579,84.08748439265116,0.5720185504488953,34,ABprapaap
ABprapap,64,127.25482688229579,44.08748439265116,7.072018550448895,49,ABprapa
ABprapap,65,130.2548268822958,37.08748439265116,8.072018550448895,47,ABprapa
ABprapap,66,152.2548268822958,29.087484392651163,7.172018550448897,47,ABprapa
ABprapap,67,165.2548268822958,35.08748439265116,7.072018550448895,44,ABprapa
ABprapap,68,158.2548268822958,36.08748439265116,7.072018550448895,44,ABprapa
ABprapap,69,162.2548268822958,41.08748439265116,6.072018550448895,43,ABprapa
ABprapap,70,164.2548268822958,41.08748439265116,6.172018550448897,47,ABprapa
ABprapap,71,159.2548268822958,44.08748439265116,6.072018550448895,43,ABprapa
ABprapap,72,157.2548268822958,46.08748439265116,5.972018550448894,43,ABprapa
ABprapap,73,162.2548268822958,50.08748439265116,5.272018550448895,45,ABprapa
ABprapap,74,152.2548268822958,38.08748439265116,5.972018550448894,44,ABprapa
ABprapap,75,150.2548268822958,45.08748439265116,7.072018550448895,46,ABprapa
ABprapap,76,148.2548268822958,44.08748439265116,6.072018550448895,46,ABprapa
ABprapap,77,147.2548268822958,48.08748439265116,5.072018550448895,46,ABprapa
ABprapap,78,144.2548268822958,43.08748439265116,6.072018550448895,46,ABprapa
ABprapap,79,144.2548268822958,43.08748439265116,6.072018550448895,46,ABprapa
ABprapap,80,144.2548268822958,43.08748439265116,6.072018550448895,44,ABprapa
ABprapap,81,141.2548268822958,47.08748439265116,6.072018550448895,44,ABprapa
ABprapap,82,139.2548268822958,34.08748439265116,7.172018550448897,44,ABprapa
ABprapap,83,137.2548268822958,28.087484392651163,7.172018550448897,45,ABprapa
ABprapap,84,142.2548268822958,21.087484392651163,7.172018550448897,43,ABprapa
ABprapap,85,131.2548268822958,15.087484392651163,7.272018550448895,41,ABprapa
ABprapapa,86,109.25482688229579,24.087484392651163,8.972018550448894,42,ABprapap
ABprapapa,87,115.25482688229579,29.087484392651163,9.072018550448895,40,ABprapap
ABprapapa,88,118.25482688229579,44.08748439265116,8.172018550448897,40,ABprapap
ABprapapa,89,113.25482688229579,44.08748439265116,6.472018550448894,41,ABprapap
ABprapapa,90,115.25482688229579,45.08748439265116,6.272018550448895,38,ABprapap
ABprapapa,91,121.25482688229579,36.08748439265116,5.372018550448896,39,ABprapap
ABprapapa,92,115.25482688229579,38.08748439265116,6.072018550448895,39,ABprapap
ABprapapa,93,107.25482688229579,42.08748439265116,6.072018550448895,39,ABprapap
ABprapapa,94,111.25482688229579,49.08748439265116,6.072018550448895,39,ABprapap
ABprapapa,95,116.25482688229579,55.08748439265116,5.272018550448895,37,ABprapap
ABprapapa,96,119.25482688229579,55.08748439265116,6.072018550448895,39,ABprapap
ABprapapa,97,129.2548268822958,55.08748439265116,6.272018550448895,40,ABprapap
ABprapapa,98,132.2548268822958,50.08748439265116,5.272018550448895,40,ABprapap
ABprapapa,99,129.2548268822958,59.08748439265116,6.172018550448897,40,ABprapap
ABprapapa,100,136.2548268822958,61.08748439265116,6.272018550448895,40,ABprapap
ABprapapa,101,143.2548268822958,60.08748439265116,6.172018550448897,40,ABprapap
ABprapapa,102,149.2548268822958,62.08748439265116,6.072018550448895,40,ABprapap
ABprapapa,103,155.2548268822958,65.08748439265116,5.272018550448895,40,ABprapap
ABprapapa,104,157.2548268822958,70.08748439265116,4.372018550448896,40,ABprapap
ABprapapa,105,159.2548268822958,67.08748439265116,4.372018550448896,40,ABprapap
ABprapapa,106,164.2548268822958,68.08748439265116,4.272018550448895,40,ABprapap
ABprapapa,107,167.2548268822958,67.08748439265116,3.2720185504488946,39,ABprapap
ABprapapa,108,166.2548268822958,68.08748439265116,3.1720185504488967,38,ABprapap
ABprapapa,109,164.2548268822958,66.08748439265116,3.2720185504488946,38,ABprapap
ABprapapa,110,166.2548268822958,67.08748439265116,3.2720185504488946,37,ABprapap
ABprapapa,111,182.2548268822958,61.08748439265116,3.1720185504488967,36,ABprapap
ABprapapa,112,176.2548268822958,66.08748439265116,3.1720185504488967,35,ABprapap
ABprapapa,113,177.2548268822958,66.08748439265116,2.372018550448896,35,ABprapap
ABprapapa,114,169.2548268822958,65.08748439265116,2.872018550448896,31,ABprapap
ABprapapaa,115,149.2548268822958,73.08748439265116,4.972018550448894,30,ABprapapa
ABprapapaa,116,141.2548268822958,78.08748439265116,4.272018550448895,31,ABprapapa
ABprapapaa,117,136.2548268822958,80.08748439265116,4.272018550448895,34,ABprapapa
ABprapapaa,118,143.2548268822958,76.08748439265116,5.272018550448895,34,ABprapapa
ABprapapaa,119,148.2548268822958,79.08748439265116,5.372018550448896,34,ABprapapa
ABprapapaa,120,154.2548268822958,81.08748439265116,5.172018550448897,34,ABprapapa
ABprapapaa,121,164.2548268822958,80.08748439265116,5.072018550448895,34,ABprapapa
ABprapapaa,122,163.2548268822958,80.08748439265116,4.472018550448894,34,ABprapapa
ABprapapaa,123,170.2548268822958,65.08748439265116,4.272018550448895,34,ABprapapa
ABprapapaa,124,167.2548268822958,65.08748439265116,3.372018550448896,34,ABprapapa
ABprapapaa,125,172.2548268822958,52.08748439265116,3.2720185504488946,34,ABprapapa
ABprapapaa,126,174.2548268822958,47.08748439265116,3.1720185504488967,34,ABprapapa
ABprapapaa,127,176.2548268822958,52.08748439265116,3.2720185504488946,34,ABprapapa
ABprapapaa,128,178.2548268822958,59.08748439265116,3.0720185504488953,34,ABprapapa
ABprapapaa,129,180.2548268822958,56.08748439265116,2.5720185504488953,34,ABprapapa
ABprapapaa,130,187.2548268822958,56.08748439265116,2.372018550448896,34,ABprapapa
ABprapapaa,131,188.2548268822958,55.08748439265116,2.2720185504488946,34,ABprapapa
ABprapapaa,132,190.2548268822958,53.08748439265116,3.0720185504488953,34,ABprapapa
ABprapapaa,133,194.2548268822958,54.08748439265116,2.372018550448896,34,ABprapapa
ABprapapaa,134,190.2548268822958,56.08748439265116,2.372018550448896,31,ABprapapa
ABprapapaa,135,195.2548268822958,50.08748439265116,3.0720185504488953,34,ABprapapa
ABprapapap,115,188.2548268822958,65.08748439265116,2.1720185504488967,30,ABprapapa
ABprapapap,116,187.2548268822958,64.08748439265116,2.0720185504488953,29,ABprapapa
ABprapapap,117,188.2548268822958,67.08748439265116,1.872018550448896,30,ABprapapa
ABprapapap,118,196.2548268822958,58.08748439265116,2.1720185504488967,30,ABprapapa
ABprapapap,119,206.2548268822958,53.08748439265116,3.1720185504488967,32,ABprapapa
ABprapapap,120,209.2548268822958,54.08748439265116,3.0720185504488953,30,ABprapapa
ABprapapap,121,211.2548268822958,47.08748439265116,3.2720185504488946,34,ABprapapa
ABprapapap,122,214.2548268822958,49.08748439265116,3.1720185504488967,32,ABprapapa
ABprapapap,123,206.2548268822958,51.08748439265116,2.2720185504488946,34,ABprapapa
ABprapapap,124,205.2548268822958,55.08748439265116,2.0720185504488953,30,ABprapapa
ABprapapap,125,206.2548268822958,48.08748439265116,1.5720185504488953,34,ABprapapa
ABprapapap,126,212.2548268822958,43.08748439265116,1.2720185504488946,34,ABprapapa
ABprapapap,127,207.2548268822958,50.08748439265116,1.2720185504488946,32,ABprapapa
ABprapapap,128,208.2548268822958,57.08748439265116,1.1720185504488967,34,ABprapapa
ABprapapap,129,212.2548268822958,52.08748439265116,0.4720185504488956,34,ABprapapa
ABprapapap,130,216.2548268822958,51.08748439265116,0.4720185504488956,34,ABprapapa
ABprapapap,131,217.2548268822958,52.08748439265116,0.27201855044889456,32,ABprapapa
ABprapapap,132,221.2548268822958,49.08748439265116,0.1720185504488949,30,ABprapapa
ABprapapap,133,218.2548268822958,48.08748439265116,-0.62798145,34,ABprapapa
ABprapapap,134,216.2548268822958,46.08748439265116,-0.52798145,31,ABprapapa
ABprapapap,135,217.2548268822958,44.08748439265116,0.07201855,34,ABprapapa
ABprapapp,86,153.2548268822958,-2.912515607,8.972018550448894,42,ABprapap
ABprapapp,87,164.2548268822958,-1.912515607,7.972018550448894,40,ABprapap
ABprapapp,88,167.2548268822958,5.087484392651163,7.072018550448895,40,ABprapap
ABprapapp,89,181.2548268822958,7.087484392651163,7.072018550448895,41,ABprapap
ABprapapp,90,190.2548268822958,11.087484392651163,6.972018550448894,38,ABprapap
ABprapapp,91,192.2548268822958,9.087484392651163,5.372018550448896,41,ABprapap
ABprapapp,92,194.2548268822958,18.087484392651163,5.272018550448895,39,ABprapap
ABprapapp,93,193.2548268822958,19.087484392651163,4.372018550448896,39,ABprapap
ABprapapp,94,198.2548268822958,29.087484392651163,4.272018550448895,37,ABprapap
ABprapapp,95,194.2548268822958,26.087484392651163,5.172018550448897,37,ABprapap
ABprapapp,96,196.2548268822958,27.087484392651163,5.072018550448895,37,ABprapap
ABprapapp,97,204.2548268822958,27.087484392651163,4.272018550448895,36,ABprapap
ABprapapp,98,208.2548268822958,19.087484392651163,3.972018550448894,36,ABprapap
ABprapapp,99,206.2548268822958,21.087484392651163,3.1720185504488967,38,ABprapap
ABprapapp,100,200.2548268822958,28.087484392651163,3.0720185504488953,38,ABprapap
ABprapapp,101,209.2548268822958,25.087484392651163,2.0720185504488953,36,ABprapap
ABprapapp,102,207.2548268822958,25.087484392651163,1.372018550448896,38,ABprapap
ABprapapp,103,205.2548268822958,23.087484392651163,1.1720185504488967,40,ABprapap
ABprapapp,104,210.2548268822958,25.087484392651163,-0.42798145,40,ABprapap
ABprapapp,105,209.2548268822958,25.087484392651163,0.1720185504488949,38,ABprapap
ABprapapp,106,210.2548268822958,24.087484392651163,-0.62798145,38,ABprapap
ABprapapp,107,205.2548268822958,27.087484392651163,-0.72798145,39,ABprapap
ABprapapp,108,205.2548268822958,24.087484392651163,-0.62798145,38,ABprapap
ABprapapp,109,207.2548268822958,32.08748439265116,-0.82798145,38,ABprapap
ABprapapp,110,207.2548268822958,35.08748439265116,-0.72798145,37,ABprapap
ABprapapp,111,212.2548268822958,33.08748439265116,-0.72798145,36,ABprapap
ABprapapp,112,207.2548268822958,39.08748439265116,-1.62798145,35,ABprapap
ABprapapp,113,203.2548268822958,36.08748439265116,-1.82798145,33,ABprapap
ABprapapp,114,203.2548268822958,37.08748439265116,-0.92798145,33,ABprapap
ABprapappa,115,201.2548268822958,41.08748439265116,0.7720185504488946,30,ABprapapp
ABprapappa,116,195.2548268822958,42.08748439265116,-0.52798145,31,ABprapapp
ABprapappa,117,193.2548268822958,37.08748439265116,-0.12798145,30,ABprapapp
ABprapappa,118,201.2548268822958,35.08748439265116,0.07201855,30,ABprapapp
ABprapappa,119,209.2548268822958,40.08748439265116,0.9720185504488956,30,ABprapapp
ABprapappa,120,210.2548268822958,32.08748439265116,0.27201855044889456,30,ABprapapp
ABprapappa,121,206.2548268822958,29.087484392651163,0.1720185504488949,32,ABprapapp
ABprapappa,122,209.2548268822958,36.08748439265116,-0.62798145,32,ABprapapp
ABprapappa,123,212.2548268822958,31.087484392651163,0.37201855,32,ABprapapp
ABprapappa,124,208.2548268822958,29.087484392651163,-0.62798145,32,ABprapapp
ABprapappa,125,215.2548268822958,28.087484392651163,-0.62798145,34,ABprapapp
ABprapappa,126,219.2548268822958,27.087484392651163,-0.92798145,34,ABprapapp
ABprapappa,127,217.2548268822958,36.08748439265116,-1.62798145,34,ABprapapp
ABprapappa,128,216.2548268822958,34.08748439265116,-1.82798145,34,ABprapapp
ABprapappa,129,223.2548268822958,33.08748439265116,-1.82798145,34,ABprapapp
ABprapappa,130,224.2548268822958,31.087484392651163,-2.52798145,32,ABprapapp
ABprapappa,131,220.2548268822958,31.087484392651163,-3.52798145,32,ABprapapp
ABprapappa,132,225.2548268822958,31.087484392651163,-2.92798145,32,ABprapapp
ABprapappa,133,222.2548268822958,33.08748439265116,-3.42798145,34,ABprapapp
ABprapappa,134,219.2548268822958,33.08748439265116,-3.62798145,31,ABprapapp
ABprapappa,135,219.2548268822958,34.08748439265116,-3.62798145,34,ABprapapp
ABprapappp,115,227.2548268822958,24.087484392651163,-2.92798145,30,ABprapapp
ABprapappp,116,226.2548268822958,33.08748439265116,-3.82798145,31,ABprapapp
ABprapappp,117,234.2548268822958,36.08748439265116,-3.22798145,30,ABprapapp
ABprapappp,118,244.2548268822958,26.087484392651163,-3.42798145,32,ABprapapp
ABprapappp,119,245.2548268822958,23.087484392651163,-2.72798145,30,ABprapapp
ABprapappp,120,244.2548268822958,22.087484392651163,-1.92798145,30,ABprapapp
ABprapappp,121,243.2548268822958,22.087484392651163,-1.92798145,32,ABprapapp
ABprapappp,122,242.2548268822958,20.087484392651163,-1.82798145,30,ABprapapp
ABprapappp,123,240.2548268822958,11.087484392651163,-1.82798145,30,ABprapapp
ABprapappp,124,237.2548268822958,9.087484392651163,-2.52798145,32,ABprapapp
ABprapappp,125,243.2548268822958,11.087484392651163,-2.82798145,32,ABprapapp
ABprapappp,126,244.2548268822958,2.087484392651163,-4.12798145,30,ABprapapp
ABprapappp,127,241.2548268822958,15.087484392651163,-3.82798145,30,ABprapapp
ABprapappp,128,236.2548268822958,15.087484392651163,-4.72798145,32,ABprapapp
ABprapappp,129,239.2548268822958,8.087484392651163,-4.72798145,32,ABprapapp
ABprapappp,130,238.2548268822958,9.087484392651163,-4.92798145,30,ABprapapp
ABprapappp,131,238.2548268822958,5.087484392651163,-5.72798145,30,ABprapapp
ABprapappp,132,243.2548268822958,3.087484392651163,-5.02798145,30,ABprapapp
ABprapappp,133,243.2548268822958,2.087484392651163,-4.82798145,32,ABprapapp
ABprapappp,134,242.2548268822958,-0.912515607,-4.92798145,31,ABprapapp
ABprapappp,135,244.2548268822958,2.087484392651163,-5.02798145,30,ABprapapp
ABprapp,46,141.2548268822958,57.08748439265116,4.172018550448897,51,ABprap
ABprapp,47,151.2548268822958,47.08748439265116,4.172018550448897,51,ABprap
ABprapp,48,169.2548268822958,35.08748439265116,5.072018550448895,51,ABprap
ABprapp,49,178.2548268822958,29.087484392651163,5.072018550448895,49,ABprap
ABprapp,50,169.2548268822958,29.087484392651163,4.172018550448897,51,ABprap
ABprapp,51,163.2548268822958,44.08748439265116,4.172018550448897,50,ABprap
ABprapp,52,161.2548268822958,41.08748439265116,3.372018550448896,52,ABprap
ABprapp,53,161.2548268822958,42.08748439265116,2.972018550448894,50,ABprap
ABprapp,54,148.2548268822958,52.08748439265116,2.972018550448894,50,ABprap
ABprapp,55,138.2548268822958,51.08748439265116,3.972018550448894,50,ABprap
ABprapp,56,149.2548268822958,45.08748439265116,2.1720185504488967,50,ABprap
ABprapp,57,150.2548268822958,40.08748439265116,1.872018550448896,51,ABprap
ABprapp,58,154.2548268822958,36.08748439265116,0.9720185504488956,51,ABprap
ABprapp,59,154.2548268822958,28.087484392651163,0.07201855,52,ABprap
ABprapp,60,162.2548268822958,13.087484392651163,0.37201855,53,ABprap
ABprapp,61,164.2548268822958,15.087484392651163,1.1720185504488967,52,ABprap
ABprapp,62,167.2548268822958,17.087484392651163,1.9720185504488938,52,ABprap
ABprapp,63,178.2548268822958,4.087484392651163,2.1720185504488967,52,ABprap
ABprappa,64,173.2548268822958,34.08748439265116,2.2720185504488946,49,ABprapp
ABprappa,65,179.2548268822958,37.08748439265116,3.1720185504488967,47,ABprapp
ABprappa,66,177.2548268822958,32.08748439265116,3.972018550448894,45,ABprapp
ABprappa,67,185.2548268822958,38.08748439265116,2.2720185504488946,44,ABprapp
ABprappa,68,184.2548268822958,38.08748439265116,1.9720185504488938,44,ABprapp
ABprappa,69,172.2548268822958,41.08748439265116,0.37201855,45,ABprapp
ABprappa,70,166.2548268822958,36.08748439265116,0.07201855,43,ABprapp
ABprappa,71,158.2548268822958,34.08748439265116,0.07201855,43,ABprapp
ABprappa,72,160.2548268822958,38.08748439265116,0.37201855,47,ABprapp
ABprappa,73,167.2548268822958,37.08748439265116,0.37201855,45,ABprapp
ABprappa,74,166.2548268822958,42.08748439265116,1.9720185504488938,44,ABprapp
ABprappa,75,151.2548268822958,51.08748439265116,1.372018550448896,46,ABprapp
ABprappa,76,150.2548268822958,51.08748439265116,1.2720185504488946,46,ABprapp
ABprappa,77,152.2548268822958,50.08748439265116,1.1720185504488967,46,ABprapp
ABprappa,78,149.2548268822958,49.08748439265116,1.1720185504488967,44,ABprapp
ABprappa,79,145.2548268822958,51.08748439265116,1.2720185504488946,46,ABprapp
ABprappa,80,149.2548268822958,61.08748439265116,1.372018550448896,48,ABprapp
ABprappa,81,141.2548268822958,66.08748439265116,2.0720185504488953,48,ABprapp
ABprappa,82,136.2548268822958,70.08748439265116,2.372018550448896,48,ABprapp
ABprappa,83,143.2548268822958,67.08748439265116,3.2720185504488946,47,ABprapp
ABprappa,84,150.2548268822958,62.08748439265116,3.1720185504488967,47,ABprapp
ABprappa,85,153.2548268822958,62.08748439265116,3.2720185504488946,45,ABprapp
ABprappa,86,157.2548268822958,51.08748439265116,4.172018550448897,42,ABprapp
ABprappa,87,153.2548268822958,49.08748439265116,4.072018550448895,40,ABprapp
ABprappaa,88,133.2548268822958,79.08748439265116,2.0720185504488953,36,ABprappa
ABprappaa,89,125.25482688229579,77.08748439265116,1.0720185504488953,39,ABprappa
ABprappaa,90,123.25482688229579,71.08748439265116,0.9720185504488956,38,ABprappa
ABprappaa,91,117.25482688229579,69.08748439265116,0.87201855,37,ABprappa
ABprappaa,92,113.25482688229579,75.08748439265116,0.9720185504488956,37,ABprappa
ABprappaa,93,105.25482688229579,77.08748439265116,1.0720185504488953,37,ABprappa
ABprappaa,94,104.25482688229579,81.08748439265116,0.87201855,37,ABprappa
ABprappaa,95,108.25482688229579,88.08748439265116,0.87201855,37,ABprappa
ABprappaa,96,102.25482688229579,90.08748439265116,-0.42798145,39,ABprappa
ABprappaa,97,114.25482688229579,88.08748439265116,1.1720185504488967,38,ABprappa
ABprappaa,98,127.25482688229579,84.08748439265116,1.9720185504488938,36,ABprappa
ABprappaa,99,113.25482688229579,84.08748439265116,1.1720185504488967,38,ABprappa
ABprappaa,100,112.25482688229579,87.08748439265116,1.0720185504488953,38,ABprappa
ABprappaa,101,119.25482688229579,80.08748439265116,1.1720185504488967,38,ABprappa
ABprappaa,102,124.25482688229579,74.08748439265116,0.27201855044889456,38,ABprappa
ABprappaa,103,124.25482688229579,76.08748439265116,0.4720185504488956,38,ABprappa
ABprappaa,104,131.2548268822958,86.08748439265116,0.27201855044889456,38,ABprappa
ABprappaa,105,132.2548268822958,84.08748439265116,0.07201855,40,ABprappa
ABprappaa,106,127.25482688229579,85.08748439265116,0.07201855,40,ABprappa
ABprappaa,107,121.25482688229579,90.08748439265116,-0.72798145,39,ABprappa
ABprappaa,108,120.25482688229579,92.08748439265116,-1.62798145,36,ABprappa
ABprappaa,109,110.25482688229579,93.08748439265116,-0.82798145,38,ABprappa
ABprappaa,110,112.25482688229579,87.08748439265116,-0.82798145,37,ABprappa
ABprappaa,111,111.25482688229579,91.08748439265116,-0.72798145,36,ABprappa
ABprappaa,112,103.25482688229579,94.08748439265116,-0.82798145,35,ABprappa
ABprappaa,113,102.25482688229579,90.08748439265116,-1.72798145,35,ABprappa
ABprappaa,114,100.25482688229579,93.08748439265116,-1.82798145,35,ABprappa
ABprappaa,115,108.25482688229579,92.08748439265116,-2.92798145,34,ABprappa
ABprappaa,116,103.25482688229579,87.08748439265116,-3.92798145,31,ABprappa
ABprappaa,117,109.25482688229579,89.08748439265116,-3.92798145,34,ABprappa
ABprappaa,118,115.25482688229579,87.08748439265116,-3.52798145,34,ABprappa
ABprappaa,119,115.25482688229579,85.08748439265116,-2.82798145,30,ABprappa
ABprappaaa,120,91.25482688229579,98.08748439265116,-2.92798145,30,ABprappaa
ABprappaaa,121,83.25482688229579,102.08748439265116,-3.12798145,30,ABprappaa
ABprappaaa,122,83.25482688229579,96.08748439265116,-4.52798145,34,ABprappaa
ABprappaaa,123,85.25482688229579,93.08748439265116,-4.42798145,32,ABprappaa
ABprappaaa,124,77.25482688229579,96.08748439265116,-4.32798145,34,ABprappaa
ABprappaaa,125,75.25482688229579,88.08748439265116,-4.42798145,34,ABprappaa
ABprappaaa,126,80.25482688229579,82.08748439265116,-4.62798145,32,ABprappaa
ABprappaaa,127,78.25482688229579,81.08748439265116,-4.72798145,32,ABprappaa
ABprappaaa,128,79.25482688229579,84.08748439265116,-4.82798145,32,ABprappaa
ABprappaaa,129,86.25482688229579,81.08748439265116,-4.72798145,32,ABprappaa
ABprappaaa,130,91.25482688229579,76.08748439265116,-4.82798145,32,ABprappaa
ABprappaaa,131,89.25482688229579,80.08748439265116,-4.52798145,32,ABprappaa
ABprappaaa,132,90.25482688229579,81.08748439265116,-4.52798145,32,ABprappaa
ABprappaaa,133,93.25482688229579,80.08748439265116,-4.52798145,34,ABprappaa
ABprappaaa,134,91.25482688229579,81.08748439265116,-3.82798145,31,ABprappaa
ABprappaaa,135,93.25482688229579,81.08748439265116,-3.72798145,34,ABprappaa
ABprappaap,120,138.2548268822958,82.08748439265116,-2.02798145,30,ABprappaa
ABprappaap,121,135.2548268822958,83.08748439265116,-2.02798145,30,ABprappaa
ABprappaap,122,141.2548268822958,82.08748439265116,-3.02798145,30,ABprappaa
ABprappaap,123,141.2548268822958,80.08748439265116,-2.72798145,32,ABprappaa
ABprappaap,124,129.2548268822958,80.08748439265116,-1.92798145,34,ABprappaa
ABprappaap,125,131.2548268822958,74.08748439265116,-1.92798145,34,ABprappaa
ABprappaap,126,134.2548268822958,71.08748439265116,-2.72798145,34,ABprappaa
ABprappaap,127,130.2548268822958,71.08748439265116,-2.72798145,34,ABprappaa
ABprappaap,128,127.25482688229579,74.08748439265116,-2.72798145,34,ABprappaa
ABprappaap,129,134.2548268822958,73.08748439265116,-3.52798145,34,ABprappaa
ABprappaap,130,134.2548268822958,70.08748439265116,-3.52798145,34,ABprappaa
ABprappaap,131,135.2548268822958,71.08748439265116,-3.52798145,34,ABprappaa
ABprappaap,132,134.2548268822958,71.08748439265116,-3.52798145,34,ABprappaa
ABprappaap,133,133.2548268822958,69.08748439265116,-3.52798145,34,ABprappaa
ABprappaap,134,132.2548268822958,72.08748439265116,-2.82798145,31,ABprappaa
ABprappaap,135,136.2548268822958,71.08748439265116,-2.82798145,34,ABprappaa
ABprappap,88,168.2548268822958,42.08748439265116,3.972018550448894,40,ABprappa
ABprappap,89,160.2548268822958,45.08748439265116,3.0720185504488953,39,ABprappa
ABprappap,90,165.2548268822958,46.08748439265116,3.1720185504488967,38,ABprappa
ABprappap,91,170.2548268822958,49.08748439265116,3.1720185504488967,37,ABprappa
ABprappap,92,165.2548268822958,51.08748439265116,4.172018550448897,41,ABprappa
ABprappap,93,160.2548268822958,58.08748439265116,4.272018550448895,39,ABprappa
ABprappap,94,167.2548268822958,72.08748439265116,4.172018550448897,41,ABprappa
ABprappap,95,168.2548268822958,75.08748439265116,3.2720185504488946,39,ABprappa
ABprappap,96,158.2548268822958,75.08748439265116,3.0720185504488953,39,ABprappa
ABprappap,97,176.2548268822958,71.08748439265116,3.1720185504488967,36,ABprappa
ABprappap,98,183.2548268822958,66.08748439265116,3.0720185504488953,38,ABprappa
ABprappap,99,169.2548268822958,69.08748439265116,2.472018550448894,38,ABprappa
ABprappap,100,170.2548268822958,74.08748439265116,2.372018550448896,40,ABprappa
ABprappap,101,173.2548268822958,73.08748439265116,2.1720185504488967,40,ABprappa
ABprappap,102,176.2548268822958,72.08748439265116,1.0720185504488953,38,ABprappa
ABprappap,103,182.2548268822958,69.08748439265116,0.37201855,40,ABprappa
ABprappap,104,187.2548268822958,65.08748439265116,0.1720185504488949,40,ABprappa
ABprappap,105,184.2548268822958,68.08748439265116,-0.62798145,40,ABprappa
ABprappap,106,179.2548268822958,70.08748439265116,0.27201855044889456,40,ABprappa
ABprappap,107,172.2548268822958,74.08748439265116,-0.62798145,39,ABprappa
ABprappap,108,173.2548268822958,74.08748439265116,-0.82798145,38,ABprappa
ABprappap,109,160.2548268822958,76.08748439265116,-0.62798145,38,ABprappa
ABprappap,110,162.2548268822958,74.08748439265116,-0.72798145,37,ABprappa
ABprappap,111,165.2548268822958,72.08748439265116,-1.62798145,36,ABprappa
ABprappap,112,152.2548268822958,82.08748439265116,-1.62798145,35,ABprappa
ABprappap,113,147.2548268822958,83.08748439265116,-1.82798145,35,ABprappa
